"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"2",434671,"Anibal Sanchez","5","40.0","0.000","0.000","0.000","0.000","0.000","0.121","0.136","0","2","54.0","31.0","2359","91.2","89.46","1","2","0","-1.7","5.70","81","137","95","142","257","284","258"
"2",592741,"Chasen Shreve","8","25.0","0.000","0.000","0.000","0.000","0.000","0.081","0.082","0","2","94.5","-13.0","2403","95.8","95.26","1","2","0","-0.5","6.28","122","152","114","147","257","283","283"
"2",451596,"Yovani Gallardo","8","25.0","0.500","0.000","0.500","0.500","0.439","0.353","0.374","1","2","96.4","-9.5","2113","90.0","90.39","0","2","0","0.4","6.56","112","153","114","150","283","308","273"
"2",518715,"Cory Gearrin","7","28.6","0.000","0.000","null","0.000","0.000","0.000","null","0","2","null","null","2087","87.6","87.62","2","2","0","0.0","6.26","101","147","112","147","269","293","258"
"2",446372,"Corey Kluber","11","18.2","0.500","0.000","0.500","0.500","0.439","0.282","0.293","1","2","86.9","24.5","2280","92.6","93.07","0","2","0","0.5","6.63","97","137","94","143","283","297","260"
"2",450729,"Doug Fister","6","33.3","0.000","0.000","0.000","0.000","0.000","0.153","0.171","0","2","79.6","47.0","2911","75.9","73.61","0","2","0","-2.3","4.93","100","131","75","138","292","294","275"
"2",605388,"Adam Morgan","18","11.1","0.500","0.000","1.000","0.500","0.439","0.453","0.471","1","2","91.9","13.0","2241","94.5","93.27","1","2","0","-1.2","6.06","123","152","115","145","261","293","291"
"2",543542,"Alex Meyer","9","22.2","0.500","0.000","1.000","0.500","0.439","0.294","0.330","1","2","70.8","16.0","2430","82.6","83.13","0","1","0","0.5","6.68","107","143","93","145","288","291","265"
"2",608650,"Dietrich Enns","5","40.0","0.500","0.000","1.000","0.500","0.439","0.021","0.023","1","2","75.1","-22.0","2227","90.5","90.02","0","1","0","-0.5","6.10","68","133","94","131","274","253","257"
"2",501593,"Luis Avilan","9","22.2","0.000","0.000","0.000","0.000","0.000","0.286","0.180","0","2","96.5","29.0","2272","92.4","92.79","1","2","0","0.4","6.41","114","153","103","145","261","302","300"
"2",477569,"Fernando Salas","7","28.6","0.500","0.000","1.000","0.500","0.439","0.341","0.355","1","2","82.6","12.0","2588","90.1","89.16","1","2","0","-0.9","5.85","106","152","117","152","286","287","255"
"2",518468,"Michael Blazek","8","25.0","0.000","0.000","0.000","0.000","0.000","0.050","0.054","0","2","82.7","-16.0","2128","86.9","86.57","1","2","0","-0.3","6.01","112","145","114","141","298","306","274"
"2",592332,"Kevin Gausman","12","16.7","0.000","0.000","0.000","0.000","0.000","0.021","0.023","0","2","73.3","-27.0","2068","86.3","86.20","1","2","0","-0.1","6.04","126","149","113","151","270","290","285"
"2",642231,"Jimmy Yacabonis","4","50.0","0.000","0.000","0.000","0.000","0.000","0.043","0.046","0","2","77.7","-39.0","2152","85.6","87.18","1","2","0","1.6","7.04","107","148","99","151","307","292","267"
"2",519344,"Nick Tepesch","9","22.2","0.000","0.000","null","0.000","0.000","0.000","null","0","2","null","null","1952","92.2","93.49","2","2","0","1.3","6.71","121","151","108","151","289","298","266"
"2",502026,"Jeremy Jeffress","9","22.2","0.000","0.000","null","0.000","0.000","0.000","null","0","2","null","null","2198","95.1","94.79","1","1","1","-0.3","6.28","100","142","82","144","276","292","256"
"2",456124,"Erik Kratz","5","40.0","1.000","0.500","1.000","1.500","1.055","0.745","0.560","2","2","106.0","5.5","2126","90.2","89.86","0","2","0","-0.3","6.24","111","149","114","143","302","319","291"
"2",592279,"Jesen Therrien","10","20.0","0.000","0.000","null","0.000","0.000","0.000","null","0","2","null","null","2060","80.9","79.81","0","0","2","-1.1","5.59","85","130","92","143","282","297","261"
"2",518693,"Sam Freeman","8","25.0","0.000","0.000","0.000","0.000","0.000","0.041","0.040","0","2","82.1","-29.0","2442","86.5","85.61","1","2","0","-0.9","5.75","115","150","110","150","286","301","269"
"2",458676,"Josh Lindblom","7","28.6","0.000","0.000","0.000","0.000","0.000","0.124","0.134","0","2","69.9","-11.0","2217","91.6","91.20","1","2","0","-0.4","6.14","114","155","109","151","291","298","269"
"2",518633,"Danny Duffy","6","33.3","0.500","0.000","1.000","0.500","0.439","0.081","0.087","1","2","91.8","-20.0","2200","92.0","91.96","1","2","0","0.0","6.11","120","154","108","149","259","284","286"
"2",502051,"Josh Ravin","4","50.0","0.000","0.000","0.000","0.000","0.000","0.065","0.079","0","1","61.8","-36.5","2204","92.5","92.65","0","2","0","0.2","6.36","93","134","95","137","261","296","261"
"2",457918,"J.A. Happ","6","33.3","0.000","0.000","0.000","0.000","0.000","0.121","0.136","0","2","54.0","31.0","2286","92.3","92.21","1","2","0","-0.1","6.31","125","152","109","154","270","303","296"
"2",642003,"Cody Reed","9","22.2","0.000","0.000","null","0.000","0.000","0.000","null","0","2","null","null","2199","92.9","93.04","0","0","2","0.1","6.48","119","150","118","150","258","294","275"
"2",623149,"Paul Sewald","6","33.3","0.000","0.000","0.000","0.000","0.000","0.052","0.056","0","2","30.1","35.0","2275","94.5","93.74","0","1","0","-0.8","6.10","63","121","77","134","247","291","259"
"2",544150,"Albert Suarez","4","50.0","0.000","0.000","0.000","0.000","0.000","0.075","0.094","0","2","80.7","-28.0","2027","93.5","92.61","0","2","0","-0.9","5.79","120","152","114","148","289","307","267"
"2",605194,"Jharel Cotton","7","28.6","0.000","0.000","0.000","0.000","0.000","0.107","0.119","0","2","89.5","-6.0","2299","90.5","89.98","1","2","0","-0.5","5.99","117","152","97","151","271","292","257"
"1",519263,"A.J. Schugel","7","14.3","0.000","0.000","0.000","0.000","0.000","0.306","0.330","0","1","95.2","-3.0","2169","91.1","90.74","0","1","0","-0.4","6.04","105","147","110","152","283","297","272"
"1",573064,"Vidal Nuno III","3","33.3","0.000","0.000","0.000","0.000","0.000","0.668","0.721","0","1","77.0","23.0","2019","83.4","82.14","0","1","0","-1.3","5.64","133","148","112","148","260","273","270"
"1",571871,"Ian Krol","4","25.0","0.000","0.000","0.000","0.000","0.000","0.134","0.144","0","1","74.9","35.0","2471","94.4","94.70","0","1","0","0.3","6.15","122","150","120","149","262","303","298"
"1",624586,"James Hoyt","3","33.3","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","1552","79.8","79.53","0","0","1","-0.3","6.02","116","151","107","150","283","298","255"
"1",643414,"Kyle Lloyd","1","100.0","0.000","0.000","0.000","0.000","0.000","0.085","0.100","0","1","89.7","-28.0","2244","89.7","90.10","0","1","0","0.4","6.27","121","147","105","149","290","298","271"
"1",592120,"Barrett Astin","4","25.0","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","2609","89.6","88.70","1","1","0","-0.9","5.76","121","147","118","151","268","305","245"
"1",571666,"Mike Fiers","5","20.0","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","2121","94.0","95.09","1","1","0","1.1","6.84","88","152","106","150","279","287","252"
"1",620982,"Ricardo Pinto","3","33.3","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","2365","85.2","85.21","0","0","0","0.0","6.11","62","122","75","132","262","269","247"
"1",457915,"Javy Guerra","4","25.0","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","2180","92.0","92.55","1","1","0","0.6","6.70","85","140","105","143","279","301","248"
"1",592229,"Dylan Covey","5","20.0","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","2338","93.1","93.10","1","1","0","0.0","6.31","88","158","121","154","303","309","263"
"1",462515,"Miguel Socolovich","4","25.0","0.000","0.000","0.000","0.000","0.000","0.162","0.172","0","1","79.7","-2.0","2202","93.8","92.09","0","1","0","-1.7","5.78","114","152","103","143","277","285","260"
"1",543219,"Sean Gilmartin","1","100.0","1.000","1.000","1.000","2.000","1.232","0.473","0.414","1","1","93.8","18.0","1927","90.5","92.36","0","1","0","1.9","6.99","85","149","94","149","272","288","295"
"1",591693,"Edubray Ramos","3","33.3","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","2238","97.8","97.61","0","0","1","-0.2","6.22","84","127","92","136","264","282","260"
"1",519322,"Drew Storen","3","33.3","0.000","0.000","0.000","0.000","0.000","0.056","0.072","0","1","36.7","21.0","2135","94.2","93.68","0","1","0","-0.5","6.28","116","150","96","146","270","282","268"
"1",519141,"Drew Pomeranz","5","20.0","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","1950","96.0","94.89","1","1","0","-1.1","5.79","119","163","124","152","304","306","264"
"1",466948,"Jean Machi","3","33.3","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","1988","92.3","92.68","1","1","0","0.4","6.54","114","151","112","148","271","292","258"
"1",592614,"Dillon Overton","4","25.0","0.000","0.000","null","0.000","0.000","0.000","null","0","1","58.8","-19.0","2422","88.2","87.90","1","1","0","-0.3","6.07","116","153","104","148","257","298","288"
"1",502706,"Derek Holland","4","25.0","1.000","0.000","1.000","1.000","0.877","0.501","0.535","1","1","88.4","7.0","2263","96.8","95.50","0","1","0","-1.3","5.28","117","152","111","145","268","309","297"
"1",627500,"Jen-Ho Tseng","2","50.0","0.000","0.000","0.000","0.000","0.000","0.159","0.149","0","1","95.0","-17.0","2367","87.8","87.57","0","1","0","-0.2","5.97","77","142","91","138","262","288","265"
"1",475479,"David Phelps","5","20.0","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","2740","82.1","82.96","0","0","1","0.9","6.78","120","146","116","150","296","287","254"
"1",533167,"Matt Shoemaker","5","20.0","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","2173","94.0","93.29","1","1","0","-0.7","6.05","71","103","83","103","268","278","247"
"1",467008,"Pedro Strop","2","50.0","0.000","0.000","0.000","0.000","0.000","0.702","0.649","0","1","104.6","15.0","2173","97.7","98.47","0","1","0","0.8","6.64","124","154","113","151","285","308","263"
"1",544727,"Jeurys Familia","3","33.3","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","1920","92.3","91.21","1","1","0","-1.1","5.66","88","140","102","139","297","296","262"
"1",595345,"Steven Okert","4","25.0","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","2242","96.5","94.92","0","0","1","-1.6","5.63","131","149","110","151","277","298","270"
"1",584171,"Hector Velazquez","2","50.0","0.000","0.000","0.000","0.000","0.000","0.158","0.160","0","1","41.0","-39.0","1955","97.1","98.07","0","1","0","1.0","6.82","55","117","81","127","257","281","250"
"1",520980,"Pedro Baez","8","12.5","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","2367","86.6","85.61","1","1","0","-1.0","5.75","86","145","108","154","311","309","279"
"1",593679,"Gabriel Ynoa","2","50.0","0.000","0.000","0.000","0.000","0.000","0.162","0.170","0","1","53.0","-51.0","2114","93.9","94.21","0","1","0","0.3","6.32","110","151","109","149","291","295","247"
"1",456034,"David Price","1","100.0","1.000","0.000","1.000","1.000","0.877","0.839","0.891","1","1","66.4","25.0","2076","93.8","93.66","0","1","0","-0.1","6.45","128","151","93","146","291","292","280"
"1",605441,"Yacksel Rios","5","20.0","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","1977","84.8","84.72","0","0","1","-0.1","6.18","116","153","104","151","274","278","256"
"1",657524,"John Bormann","5","20.0","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","2345","86.7","86.90","1","1","0","0.2","6.62","112","155","111","149","297","317","286"
"1",605154,"John Brebbia","3","33.3","0.000","0.000","0.000","0.000","0.000","0.293","0.321","0","1","65.9","13.0","2283","93.8","95.53","0","1","0","1.7","7.09","126","151","111","152","270","299","290"
"1",641796,"Tim Locastro","2","50.0","0.000","0.000","0.000","0.000","0.000","0.066","0.063","0","1","70.2","56.0","3017","81.4","80.91","0","1","0","-0.5","6.03","104","150","89","147","312","320","296"
"1",605795,"Angel Sanchez","4","25.0","0.000","0.000","0.000","0.000","0.000","0.038","0.049","0","1","68.8","-19.0","2133","88.6","88.69","0","1","0","0.1","6.34","119","149","117","152","287","298","257"
"1",592127,"Johnny Barbato","5","20.0","0.000","0.000","0.000","0.000","0.000","0.455","0.423","0","1","94.9","18.0","2323","92.3","90.29","0","1","0","-2.0","5.37","115","152","108","144","282","287","256"
"1",621242,"Edwin Diaz","5","20.0","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","2258","95.5","95.20","0","0","1","-0.3","6.00","119","153","102","151","278","283","265"
"1",548357,"Christian Bergman","3","33.3","0.000","0.000","0.000","0.000","0.000","0.150","0.135","0","1","88.7","24.0","2029","93.1","93.32","0","1","0","0.2","6.71","120","146","118","152","286","289","269"
"1",453192,"Andrew Miller","3","33.3","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","2671","80.7","79.10","1","1","0","-1.6","5.55","132","148","106","149","275","288","277"
"1",434672,"Chris Smith","4","25.0","0.000","0.000","0.000","0.000","0.000","0.026","0.030","0","1","60.0","54.0","2192","78.6","75.70","0","1","0","-2.9","4.61","127","149","122","152","266","289","253"
"1",543746,"Rob Scahill","3","33.3","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","2404","94.1","94.39","1","1","0","0.3","6.38","125","152","120","148","277","305","281"
"1",452666,"Tom Wilhelmsen","4","25.0","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","2224","94.0","95.94","1","1","0","1.9","7.26","107","149","122","147","290","297","266"
"1",506997,"Tony Sanchez","4","25.0","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","null","87.2","null","0","0","1","null","6.38","88","142","110","143","298","313","276"
"1",448609,"Tony Sipp","2","50.0","0.000","0.000","0.000","0.000","0.000","0.150","0.158","0","1","71.2","47.0","2211","92.7","91.06","0","1","0","-1.6","5.63","113","149","98","150","258","283","270"
"1",453265,"Tony Watson","5","20.0","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","2220","95.0","94.88","1","1","0","-0.1","6.22","119","154","105","145","266","282","283"
"1",606965,"Chris Devenski","4","25.0","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","2053","96.9","95.35","1","1","0","-1.5","5.41","123","149","116","147","269","294","274"
"1",544836,"Enny Romero","3","33.3","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","2419","75.3","73.36","1","1","0","-1.9","5.39","113","151","112","150","283","304","275"
"1",600526,"Jose Torres","2","50.0","1.000","0.000","1.000","1.000","0.877","0.309","0.340","1","1","72.0","11.0","1991","84.1","84.13","0","1","0","0.0","6.12","127","153","110","149","281","301","297"
"1",607473,"Chasen Bradford","3","33.3","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","2400","98.8","98.91","0","0","1","0.1","6.38","122","152","119","148","289","291","278"
"1",594760,"Aaron Blair","6","16.7","1.000","0.000","1.000","1.000","0.877","0.438","0.460","1","1","106.8","-3.0","2264","92.6","93.34","0","1","0","0.7","6.51","122","150","120","147","306","312","256"
"1",607259,"Nick Martinez","10","10.0","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","2192","91.9","91.39","0","0","0","-0.5","6.09","84","122","51","136","274","287","290"
"1",594742,"Alec Asher","5","20.0","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0","1","70.4","82.0","1759","83.1","83.37","0","1","0","0.3","6.48","120","149","119","152","267","290","243"
"1",504379,"Juan Nicasio","4","25.0","0.000","0.000","0.000","0.000","0.000","0.010","0.007","0","1","85.8","47.0","2488","95.6","94.83","0","1","0","-0.8","5.71","124","152","113","151","293","278","253"
"1",572193,"Ryan Tepera","4","25.0","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","2188","70.9","68.97","1","1","0","-1.9","4.96","116","154","114","152","293","303","271"
"1",605218,"Carl Edwards Jr.","3","33.3","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","2051","90.6","90.43","1","1","0","-0.2","6.31","129","154","105","146","283","286","261"
"1",570663,"Hansel Robles","2","50.0","null","null","null","null","null","null","null","0","0","41.0","-39.0","2293","90.1","91.07","0","1","0","1.0","6.78","55","112","80","131","251","274","255"
"1",623395,"Brian Ellington","7","14.3","0.000","0.000","0.000","0.000","0.000","0.342","0.388","0","1","100.2","-4.0","2159","94.4","91.92","0","1","0","-2.5","5.36","124","150","111","151","296","308","265"
"1",628452,"Raisel Iglesias","2","50.0","1.000","1.000","1.000","2.000","1.232","0.544","0.454","1","1","99.8","18.0","2099","89.9","89.04","0","1","0","-0.9","5.87","109","144","96","148","298","286","266"
"1",547749,"Junichi Tazawa","6","16.7","0.000","0.000","0.000","0.000","0.000","0.177","0.191","0","1","90.6","-11.0","2156","92.9","91.44","0","1","0","-1.5","5.31","127","152","116","145","283","298","260"
"1",544928,"Tyler Lyons","13","7.7","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","2430","97.3","96.87","1","1","0","-0.4","6.09","119","155","123","148","262","301","274"
"1",519166,"Neil Ramirez","4","25.0","0.000","0.000","null","0.000","0.000","0.000","null","0","1","null","null","2563","77.8","77.13","1","1","0","-0.7","5.84","124","152","114","151","277","291","265"
